wh_dept_id,wh_name,large_class_code,large_class_name,goods_id,goods_name,mark_type,is_purchase,dt
-1,全国,SC0001,办公用品,471,燕尾夹 （中）,4,0,2024-01-22
-1,全国,SC0014,日耗品,21885,咖啡机牛奶系统清洁粉,3,1,2024-01-22
-1,全国,SC0013,工服类,27864,围裙（咖色店长款）,3,1,2024-01-22
-1,全国,SC0007,营销物料,366,营业时间贴套装,3,1,2024-01-22
-1,全国,SC0004,包装类,4068,牛肉土豆泥沙拉环带,4,0,2024-01-22
-1,全国,SC0003,轻食,20693,抹茶奶酥软欧包,4,0,2024-01-22
-1,全国,SC0007,营销物料,28560,1月中下旬活动窗贴202401,4,0,2024-01-22
-1,全国,SC0006,原料,27262,布瑞夫厚奶,4,0,2024-01-22
-1,全国,SC0006,原料,27643,0卡扁桃仁风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,28166,巴拿马阿尔吉拉庄园瑰夏咖啡豆,3,0,2024-01-22
-1,全国,SC0004,包装类,28533,双色标杯贴纸,3,1,2024-01-22
-1,全国,SC0007,营销物料,360,麻布袋,4,0,2024-01-22
-1,全国,SC0006,原料,20699,草莓奶油甜酒风味糖浆,4,0,2024-01-22
-1,全国,SC0003,轻食,24210,原味瑞士卷,4,0,2024-01-22
-1,全国,SC0006,原料,28470,巴拿马瑰夏,3,0,2024-01-22
-1,全国,SC0002,器具类,143,PC盎司杯(对头量杯),4,0,2024-01-22
-1,全国,SC0014,日耗品,511,水垢清除剂,4,0,2024-01-22
-1,全国,SC0007,营销物料,27885,SGP-营业时间贴套装,3,1,2024-01-22
-1,全国,SC0014,日耗品,586,欧狮牌强力除油剂,4,0,2024-01-22
-1,全国,SC0013,工服类,27894,短袖衬衫-4XL,4,0,2024-01-22
-1,全国,SC0007,营销物料,28096,5月代言人活动中帆202305,4,0,2024-01-22
-1,全国,SC0006,原料,28420,蛋奶布丁风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,46,青柠味糖浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,95,ELITE110易丽110机用洗涤剂10,4,0,2024-01-22
-1,全国,SC0007,营销物料,28476,11月下旬活动贴纸202311,4,0,2024-01-22
-1,全国,SC0014,日耗品,10075,电商售后卡,4,0,2024-01-22
-1,全国,SC0002,器具类,134,疏网孔调味瓶（60目）6.5cm*9cm,3,1,2024-01-22
-1,全国,SC0003,轻食,19889,咸香风味软欧包（常温）,4,0,2024-01-22
-1,全国,SC0002,器具类,87,5加仑分配器,3,1,2024-01-22
-1,全国,SC0013,工服类,509,男装保暖衬衫3XL,4,0,2024-01-22
-1,全国,SC0003,轻食,949,速冻糯米烧麦,4,0,2024-01-22
-1,全国,SC0003,轻食,954,速冻莲子核桃黑米粥,4,0,2024-01-22
-1,全国,SC0014,日耗品,6078,瑞即购-艺康免洗手消毒凝胶72瓶/箱,4,0,2024-01-22
-1,全国,SC0006,原料,4306,水蜜桃复合汁,4,0,2024-01-22
-1,全国,SC0004,包装类,4040,BOSS餐包装盒,4,0,2024-01-22
-1,全国,SC0006,原料,6064,晶球,3,0,2024-01-22
-1,全国,SC0006,原料,28024,柚子复合果汁饮料浓浆,1,0,2024-01-22
-1,全国,SC0007,营销物料,28497,12月上旬活动周边202312,3,0,2024-01-22
-1,全国,SC0004,包装类,414,16oz热饮杯,3,1,2024-01-22
-1,全国,SC0003,轻食,5679,鸡肉蔓越莓杂粮三明治,4,0,2024-01-22
-1,全国,SC0013,工服类,27895,长袖衬衫-2XL,4,0,2024-01-22
-1,全国,SC0007,营销物料,28237,6月健康季代言人刘人形立牌202306,4,0,2024-01-22
-1,全国,SC0003,轻食,692,百嘉宜香椰提子麦芬,4,0,2024-01-22
-1,全国,SC0001,办公用品,163,打孔器,4,0,2024-01-22
-1,全国,SC0013,工服类,748,短袖POLO衫,4,0,2024-01-22
-1,全国,SC0004,包装类,79,单支吸管细,4,0,2024-01-22
-1,全国,SC0002,器具类,299,面包锯齿餐刀,4,0,2024-01-22
-1,全国,SC0014,日耗品,24994,监控提示贴纸（黑）,3,1,2024-01-22
-1,全国,SC0002,器具类,25925,转运冰板,4,0,2024-01-22
-1,全国,SC0007,营销物料,8493,玻璃贴（咖啡）,4,0,2024-01-22
-1,全国,SC0007,营销物料,27605,丝绒中帆202209,4,0,2024-01-22
-1,全国,SC0004,包装类,28384,巴拿马瑰夏豆卡,3,1,2024-01-22
-1,全国,SC0002,器具类,799,不锈钢纸巾盒,4,0,2024-01-22
-1,全国,SC0015,零食,5693,坚果海苔脆片,4,0,2024-01-22
-1,全国,SC0006,原料,18811,速冻调制芒果泥,4,0,2024-01-22
-1,全国,SC0014,日耗品,199,食品保鲜膜,3,1,2024-01-22
-1,全国,SC0007,营销物料,28307,8月七夕活动中帆202308,4,0,2024-01-22
-1,全国,SC0007,营销物料,28372,内部供应商_行政人力-联营礼盒,4,0,2024-01-22
-1,全国,SC0007,营销物料,28562,1月中下旬活动红包B款202401,4,0,2024-01-22
-1,全国,SC0003,轻食,8507,鸡肉芝士布里欧,4,0,2024-01-22
-1,全国,SC0014,日耗品,13148,蓝色棉抹布-1X20条/包,3,1,2024-01-22
-1,全国,SC0004,包装类,27757,SGP-16oz 冰杯拱盖,3,1,2024-01-22
-1,全国,SC0003,轻食,28034,提拉米苏杯子蛋糕,3,0,2024-01-22
-1,全国,SC0002,器具类,11608,瑞即购-组合柜-干湿垃圾桶,4,0,2024-01-22
-1,全国,SC0004,包装类,22837,通用杯托,3,1,2024-01-22
-1,全国,SC0006,原料,19770,酸梅汁饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,23916,西米罐头,4,0,2024-01-22
-1,全国,SC0013,工服类,462,男装加绒毛衫M,4,0,2024-01-22
-1,全国,SC0014,日耗品,6365,除垢粉,3,1,2024-01-22
-1,全国,SC0014,日耗品,10943,口罩,3,1,2024-01-22
-1,全国,SC0004,包装类,27764,SGP-单支吸管粗（PLA）,3,1,2024-01-22
-1,全国,SC0002,器具类,512,冰箱密码锁,3,1,2024-01-22
-1,全国,SC0006,原料,24756,彩色马卡龙粒,4,0,2024-01-22
-1,全国,SC0003,轻食,950,虾饺皇,4,0,2024-01-22
-1,全国,SC0006,原料,3872,纯脂牛奶色中片刨削,4,0,2024-01-22
-1,全国,SC0001,办公用品,227,工具箱（含工具）,3,1,2024-01-22
-1,全国,SC0006,原料,9851,提拉米苏风味糖浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,804,扎带,4,0,2024-01-22
-1,全国,SC0003,轻食,28221,椰子咖啡千层蛋糕,3,0,2024-01-22
-1,全国,SC0006,原料,4313,西柚汁饮料,4,0,2024-01-22
-1,全国,SC0007,营销物料,28246,7月团体代言窗贴202307,4,0,2024-01-22
-1,全国,SC0006,原料,8052,原味乳酸菌饮料,4,0,2024-01-22
-1,全国,SC0002,器具类,23965,80L可回收物垃圾桶,3,1,2024-01-22
-1,全国,SC0003,轻食,392,巧克力布朗尼蛋糕,4,0,2024-01-22
-1,全国,SC0013,工服类,24567,夏季外卖马甲XXL,4,0,2024-01-22
-1,全国,SC0006,原料,27192,焦糖布丁味冰沙粉（风味固体饮料）,4,0,2024-01-22
-1,全国,SC0015,零食,4446,蜂蜜芥末味面包干,4,0,2024-01-22
-1,全国,SC0003,轻食,24217,可可半熟芝士蛋糕,4,0,2024-01-22
-1,全国,SC0014,日耗品,11629,一次性PVC手套（M）100只*10盒/箱,3,1,2024-01-22
-1,全国,SC0007,营销物料,28133,6月活动中帆202306,4,0,2024-01-22
-1,全国,SC0003,轻食,28226,焦糖海盐千层蛋糕,3,0,2024-01-22
-1,全国,SC0006,原料,20817,椰子冻,4,0,2024-01-22
-1,全国,SC0007,营销物料,25911,建行跳跳卡202205,4,0,2024-01-22
-1,全国,SC0007,营销物料,28546,校园跳跳卡A人像202312,4,0,2024-01-22
-1,全国,SC0007,营销物料,28419,招行跳跳卡202310,4,0,2024-01-22
-1,全国,SC0013,工服类,27891,短袖衬衫-L,4,0,2024-01-22
-1,全国,SC0004,包装类,7352,22oz注塑杯（小鹿茶）,4,0,2024-01-22
-1,全国,SC0002,器具类,208,PC1/9份数盆盖,3,1,2024-01-22
-1,全国,SC0003,轻食,28065,脆皮瓜瓜大福,4,0,2024-01-22
-1,全国,SC0007,营销物料,28379,9月下旬活动贴纸202309,4,0,2024-01-22
-1,全国,SC0002,器具类,25225,0卡风味饮料浓浆压泵10ml/压38口径,4,0,2024-01-22
-1,全国,SC0001,办公用品,175,创口贴,3,1,2024-01-22
-1,全国,SC0002,器具类,281,15ml酱料桶,3,1,2024-01-22
-1,全国,SC0006,原料,25302,椰子水,4,0,2024-01-22
-1,全国,SC0007,营销物料,27206,双码桌牌202206,4,0,2024-01-22
-1,全国,SC0015,零食,28077,和情缤咖时焦糖饼干,4,0,2024-01-22
-1,全国,SC0015,零食,11370,烧烤味玉米片,4,0,2024-01-22
-1,全国,SC0002,器具类,19833,10ml泵头,4,0,2024-01-22
-1,全国,SC0015,零食,10586,牛奶软香小饼,4,0,2024-01-22
-1,全国,SC0002,器具类,28414,烟熏鸡肉蛋香可颂模型,4,0,2024-01-22
-1,全国,SC0013,工服类,508,男装保暖衬衫2XL,4,0,2024-01-22
-1,全国,SC0006,原料,11321,果冻粉风味固体饮料,4,0,2024-01-22
-1,全国,SC0006,原料,19959,零卡原味调味糖浆,4,0,2024-01-22
-1,全国,SC0006,原料,28438,热红酒风味调味糖浆,4,0,2024-01-22
-1,全国,SC0013,工服类,501,女士保暖衬衫M,4,0,2024-01-22
-1,全国,SC0006,原料,19301,红西柚果粒罐头,4,0,2024-01-22
-1,全国,SC0004,包装类,27762,SGP-单支吸管通用,3,1,2024-01-22
-1,全国,SC0006,原料,24434,厚烧舒芙蕾风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0002,器具类,626,消毒剂喷瓶,3,1,2024-01-22
-1,全国,SC0006,原料,660,原味冰沙粉,3,0,2024-01-22
-1,全国,SC0014,日耗品,851,LR44纽扣电池（电子温度计/计时器用）,3,1,2024-01-22
-1,全国,SC0014,日耗品,125,橡胶加长手套,4,0,2024-01-22
-1,全国,SC0006,原料,27596,速冻柚子果浆（速冻其他食品）,4,0,2024-01-22
-1,全国,SC0001,办公用品,220,双面胶,4,0,2024-01-22
-1,全国,SC0013,工服类,503,女士保暖衬衫XL,4,0,2024-01-22
-1,全国,SC0013,工服类,27910,SGP-长袖衬衫-S,3,1,2024-01-22
-1,全国,SC0003,轻食,20839,比利时黑巧克力软曲奇,4,0,2024-01-22
-1,全国,SC0002,器具类,28409,迷你蛋黄流心可颂模型,4,0,2024-01-22
-1,全国,SC0004,包装类,290,封口贴（26）,3,1,2024-01-22
-1,全国,SC0004,包装类,7394,16ozU型杯（小鹿茶）,4,0,2024-01-22
-1,全国,SC0002,器具类,28385,塑料量杯5000ml,3,1,2024-01-22
-1,全国,SC0013,工服类,27921,SGP-贝雷帽大号,3,1,2024-01-22
-1,全国,SC0006,原料,28418,速冻柑橘浆,2,0,2024-01-22
-1,全国,SC0006,原料,732,苏打水,4,0,2024-01-22
-1,全国,SC0006,原料,25428,混合水果风味调味酱,4,0,2024-01-22
-1,全国,SC0006,原料,742,桶装水,4,0,2024-01-22
-1,全国,SC0013,工服类,27893,短袖衬衫-S,4,0,2024-01-22
-1,全国,SC0003,轻食,13743,法式谷物可颂,4,0,2024-01-22
-1,全国,SC0003,轻食,23825,蛋香谷物三明治,4,0,2024-01-22
-1,全国,SC0003,轻食,3942,咖喱鸡肉饭200g,4,0,2024-01-22
-1,全国,SC0003,轻食,20449,芝芝丹麦酥,4,0,2024-01-22
-1,全国,SC0004,包装类,25750,12oz 冰杯PLA,2,1,2024-01-22
-1,全国,SC0006,原料,28472,危地马拉瑰夏,3,0,2024-01-22
-1,全国,SC0003,轻食,19721,牛肉芝士蛋香可颂,4,0,2024-01-22
-1,全国,SC0001,办公用品,479,八位延长线插座,3,1,2024-01-22
-1,全国,SC0002,器具类,226,双排价枪机,4,0,2024-01-22
-1,全国,SC0003,轻食,19714,火腿芝士蛋香可颂,3,0,2024-01-22
-1,全国,SC0002,器具类,303,PP密封保鲜盒2L,3,1,2024-01-22
-1,全国,SC0002,器具类,28410,提拉米苏风味大福模型,4,0,2024-01-22
-1,全国,SC0007,营销物料,28545,校园跳跳卡B矢量202312,4,0,2024-01-22
-1,全国,SC0006,原料,10565,桂花味晶钻（果冻）,4,0,2024-01-22
-1,全国,SC0002,器具类,202,PC1/6份数盆（浅）,3,1,2024-01-22
-1,全国,SC0014,日耗品,3893,百洁布（红色）,3,1,2024-01-22
-1,全国,SC0002,器具类,28126,手冲收纳盘子,3,1,2024-01-22
-1,全国,SC0006,原料,28049,0卡睡莲风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,598,BCL 除垢粉,4,0,2024-01-22
-1,全国,SC0014,日耗品,28432,陈列标签,4,0,2024-01-22
-1,全国,SC0004,包装类,413,12oz热饮杯,4,0,2024-01-22
-1,全国,SC0002,器具类,14863,冰激凌挖勺（304不锈钢）50MM,4,0,2024-01-22
-1,全国,SC0006,原料,24287,椰皇水,4,0,2024-01-22
-1,全国,SC0003,轻食,13729,海盐芝士厚切吐司,3,0,2024-01-22
-1,全国,SC0003,轻食,25960,马卡龙盲盒,4,0,2024-01-22
-1,全国,SC0013,工服类,27919,SGP-短袖衬衫-XL,3,1,2024-01-22
-1,全国,SC0004,包装类,410,12oz冰杯拱盖,4,0,2024-01-22
-1,全国,SC0006,原料,8087,金桔汁,4,0,2024-01-22
-1,全国,SC0003,轻食,25323,法式焦糖酥,4,0,2024-01-22
-1,全国,SC0006,原料,27954,冰凉感厚椰饮品,3,0,2024-01-22
-1,全国,SC0006,原料,32,草莓颗粒果酱,4,0,2024-01-22
-1,全国,SC0006,原料,50,榛子味糖浆,4,0,2024-01-22
-1,全国,SC0004,包装类,25708,16oz 冰杯拱盖PLA,1,1,2024-01-22
-1,全国,SC0015,零食,4390,迷你蛋糕卷（巧克力味 ）,4,0,2024-01-22
-1,全国,SC0004,包装类,28263,24oz冰杯,3,1,2024-01-22
-1,全国,SC0003,轻食,27630,小奥半熟芝士蛋糕,3,0,2024-01-22
-1,全国,SC0002,器具类,139,电子厨房秤,3,1,2024-01-22
-1,全国,SC0002,器具类,25512,小号奶缸,4,0,2024-01-22
-1,全国,SC0007,营销物料,28402,10月上旬活动贴纸202310,4,0,2024-01-22
-1,全国,SC0007,营销物料,27220,平安银行跳跳卡202207,4,0,2024-01-22
-1,全国,SC0004,包装类,25274,外卖封口贴,3,1,2024-01-22
-1,全国,SC0007,营销物料,13183,玻璃贴（咖啡）-BLT202004002,4,0,2024-01-22
-1,全国,SC0007,营销物料,25015,虎年吸管装饰202201,4,0,2024-01-22
-1,全国,SC0006,原料,25106,粉红拿铁风味固体饮料,4,0,2024-01-22
-1,全国,SC0002,器具类,7849,珍珠煮锅带盖中号-Ф280&times;H280MM,4,0,2024-01-22
-1,全国,SC0006,原料,27493,0卡青森苹果风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0002,器具类,25876,艺康抗菌洗手液分配器,3,1,2024-01-22
-1,全国,SC0015,零食,5819,有机番薯芯,4,0,2024-01-22
-1,全国,SC0007,营销物料,27563,桂花中帆202208,4,0,2024-01-22
-1,全国,SC0007,营销物料,28321,8月七夕活动卡牌202308,4,0,2024-01-22
-1,全国,SC0003,轻食,20754,北海道风味吐司,4,0,2024-01-22
-1,全国,SC0014,日耗品,28131,手冲滤纸,3,1,2024-01-22
-1,全国,SC0001,办公用品,741,公牛插线板（4孔）,3,1,2024-01-22
-1,全国,SC0003,轻食,8514,抹茶巧克力流心羊角,4,0,2024-01-22
-1,全国,SC0007,营销物料,27737,代言人谷人形立牌202212,4,0,2024-01-22
-1,全国,SC0004,包装类,869,PP防回流塞,3,1,2024-01-22
-1,全国,SC0004,包装类,20211,单杯杯托,4,0,2024-01-22
-1,全国,SC0015,零食,24385,泡澡猫（糕点）,4,0,2024-01-22
-1,全国,SC0006,原料,42,焦糖味糖浆,4,0,2024-01-22
-1,全国,SC0003,轻食,391,蔓越莓司康,4,0,2024-01-22
-1,全国,SC0003,轻食,28227,柠檬芝士蛋糕,3,0,2024-01-22
-1,全国,SC0006,原料,27623,0卡海盐焦糖风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,28101,5月健康季代言人谷人形立牌202305,4,0,2024-01-22
-1,全国,SC0014,日耗品,3900,份数盆贴纸,3,1,2024-01-22
-1,全国,SC0007,营销物料,364,玻璃密封罐(0.75L),4,0,2024-01-22
-1,全国,SC0003,轻食,5672,罗勒培根起酥面包,4,0,2024-01-22
-1,全国,SC0006,原料,8591,NFC芒果原浆,4,0,2024-01-22
-1,全国,SC0015,零食,11349,Dole香蕉脆片,4,0,2024-01-22
-1,全国,SC0004,包装类,27758,SGP-手提袋,3,1,2024-01-22
-1,全国,SC0015,零食,4229,有机甘栗仁,4,0,2024-01-22
-1,全国,SC0003,轻食,23572,陨石大福,4,0,2024-01-22
-1,全国,SC0014,日耗品,589,抗菌洗手液,3,1,2024-01-22
-1,全国,SC0004,包装类,7345,16oz 冰杯拱盖（小鹿茶）,4,0,2024-01-22
-1,全国,SC0006,原料,11412,草莓汁饮料浓浆（果酱）,4,0,2024-01-22
-1,全国,SC0014,日耗品,20001,除油剂,3,1,2024-01-22
-1,全国,SC0003,轻食,25967,葡萄味马卡龙,4,0,2024-01-22
-1,全国,SC0004,包装类,5854,茶杯套,4,0,2024-01-22
-1,全国,SC0007,营销物料,27888,情人节中帆202302,4,0,2024-01-22
-1,全国,SC0006,原料,28293,烤椰饮品,3,0,2024-01-22
-1,全国,SC0006,原料,28542,红乌龙茶风味饮料浓浆,1,0,2024-01-22
-1,全国,SC0003,轻食,28572,龙井慕斯蛋糕,1,0,2024-01-22
-1,全国,SC0014,日耗品,318,洗手指南,3,1,2024-01-22
-1,全国,SC0007,营销物料,7100,夹子,3,1,2024-01-22
-1,全国,SC0006,原料,8115,美人乌龙茶,4,0,2024-01-22
-1,全国,SC0014,日耗品,27729,后区门帘,4,0,2024-01-22
-1,全国,SC0014,日耗品,597,多用途清洁剂,3,1,2024-01-22
-1,全国,SC0006,原料,28007,开心果复合蛋白饮料,4,0,2024-01-22
-1,全国,SC0015,零食,10922,黑巧克力威化,4,0,2024-01-22
-1,全国,SC0007,营销物料,25554,校园卡跳跳卡202203,4,0,2024-01-22
-1,全国,SC0003,轻食,58,蓝莓软芯麦芬,4,0,2024-01-22
-1,全国,SC0004,包装类,853,故宫手提袋,4,0,2024-01-22
-1,全国,SC0002,器具类,126,铝合金四阶直马梯,3,1,2024-01-22
-1,全国,SC0014,日耗品,16025,多次转运包装,4,0,2024-01-22
-1,全国,SC0003,轻食,19875,伯爵红茶味司康,4,0,2024-01-22
-1,全国,SC0002,器具类,25330,易拉罐存储保鲜盒,4,0,2024-01-22
-1,全国,SC0014,日耗品,13141,红色棉抹布-1X20条/包,3,1,2024-01-22
-1,全国,SC0006,原料,20698,胡桃风味糖浆,4,0,2024-01-22
-1,全国,SC0004,包装类,4348,22oz注塑杯盖,4,0,2024-01-22
-1,全国,SC0006,原料,29,可可粉,4,0,2024-01-22
-1,全国,SC0002,器具类,10887,万向轮拉车,4,0,2024-01-22
-1,全国,SC0004,包装类,28381,危地马拉瑰夏豆卡,3,1,2024-01-22
-1,全国,SC0013,工服类,27909,SGP-长袖衬衫-3XL,3,1,2024-01-22
-1,全国,SC0006,原料,5,干玫瑰花,4,0,2024-01-22
-1,全国,SC0001,办公用品,221,海绵双面胶,4,0,2024-01-22
-1,全国,SC0013,工服类,500,女士保暖衬衫S,4,0,2024-01-22
-1,全国,SC0015,零食,4432,豆奶味威化饼干棒,4,0,2024-01-22
-1,全国,SC0002,器具类,28124,手冲磨豆机清洁套装,3,1,2024-01-22
-1,全国,SC0002,器具类,28406,港式菠萝包模型,4,0,2024-01-22
-1,全国,SC0014,日耗品,108,棉抹布,4,0,2024-01-22
-1,全国,SC0014,日耗品,5840,管道通,4,0,2024-01-22
-1,全国,SC0002,器具类,6043,空桶（干净）,4,0,2024-01-22
-1,全国,SC0006,原料,19952,冷萃厚牛乳,3,0,2024-01-22
-1,全国,SC0013,工服类,969,外卖马甲XXL,4,0,2024-01-22
-1,全国,SC0014,日耗品,13127,30L垃圾袋黄色（50个/袋）,3,1,2024-01-22
-1,全国,SC0002,器具类,27255,咖啡机长柄弯头清洁毛刷,3,1,2024-01-22
-1,全国,SC0006,原料,8150,珍珠粉圆黑糖味,4,0,2024-01-22
-1,全国,SC0007,营销物料,386,A4台卡,3,1,2024-01-22
-1,全国,SC0002,器具类,6351,瑞即购-磁吸保养围挡2.2*1.6M(含PU脚垫）,4,0,2024-01-22
-1,全国,SC0002,器具类,128,奶泡勺,3,1,2024-01-22
-1,全国,SC0015,零食,4194,汤姆农场蜂蜜黄油扁桃仁,4,0,2024-01-22
-1,全国,SC0006,原料,28026,开心果植物蛋白饮料,4,0,2024-01-22
-1,全国,SC0013,工服类,27898,短袖衬衫-3XL,4,0,2024-01-22
-1,全国,SC0007,营销物料,363,咖啡豆保鲜罐 （不锈钢色）,4,0,2024-01-22
-1,全国,SC0015,零食,13757,甜玉米粒,4,0,2024-01-22
-1,全国,SC0007,营销物料,20561,咖啡中帆小陨石系列（ZF202009040）,4,0,2024-01-22
-1,全国,SC0014,日耗品,427,百洁布（绿色）10片/1包,3,1,2024-01-22
-1,全国,SC0002,器具类,765,直饮水喷瓶,3,1,2024-01-22
-1,全国,SC0006,原料,7282,黑糖调味糖浆,3,0,2024-01-22
-1,全国,SC0002,器具类,28488,泰华施洗手液按压瓶,4,0,2024-01-22
-1,全国,SC0014,日耗品,746,Franke A800专用清洁药片,4,0,2024-01-22
-1,全国,SC0003,轻食,20421,蔓越莓小司康,4,0,2024-01-22
-1,全国,SC0004,包装类,271,一次性叉勺,4,0,2024-01-22
-1,全国,SC0007,营销物料,25764,椰云中帆202204,4,0,2024-01-22
-1,全国,SC0002,器具类,110,不锈钢食品夹,3,1,2024-01-22
-1,全国,SC0002,器具类,137,杯筐,4,0,2024-01-22
-1,全国,SC0002,器具类,26737,10ML定量泵配1000ML酱料桶,4,0,2024-01-22
-1,全国,SC0002,器具类,147,冰箱温度计,4,0,2024-01-22
-1,全国,SC0004,包装类,7331,16oz热饮杯（小鹿茶）,4,0,2024-01-22
-1,全国,SC0006,原料,10558,黑果枸杞茶,4,0,2024-01-22
-1,全国,SC0001,办公用品,24532,证照专用镜框（瑞即购）,4,0,2024-01-22
-1,全国,SC0004,包装类,25729,16oz 冰杯拱盖（小鹿茶）PLA,4,0,2024-01-22
-1,全国,SC0014,日耗品,6162,30L垃圾袋黑色（50个/袋）,3,1,2024-01-22
-1,全国,SC0015,零食,8542,桃味魔芋果冻,4,0,2024-01-22
-1,全国,SC0007,营销物料,28102,5月健康季代言人谷中帆202305,4,0,2024-01-22
-1,全国,SC0004,包装类,346,8oz热饮杯,4,0,2024-01-22
-1,全国,SC0004,包装类,20617,12oz SOE冰杯,3,1,2024-01-22
-1,全国,SC0003,轻食,28025,迷你蛋黄流心可颂,3,0,2024-01-22
-1,全国,SC0007,营销物料,28566,1月中下旬代言人周边202401,4,0,2024-01-22
-1,全国,SC0002,器具类,25932,艺康油必克高效除油剂喷瓶,4,0,2024-01-22
-1,全国,SC0002,器具类,28238,标签牌,3,1,2024-01-22
-1,全国,SC0006,原料,28257,桂花味龙井绿茶固体饮料,4,0,2024-01-22
-1,全国,SC0007,营销物料,27595,校园A字架202209,4,0,2024-01-22
-1,全国,SC0007,营销物料,27651,Dirty中帆202211,4,0,2024-01-22
-1,全国,SC0007,营销物料,28053,4月新品窗贴,4,0,2024-01-22
-1,全国,SC0014,日耗品,348,不干胶原料标签5张套,3,1,2024-01-22
-1,全国,SC0007,营销物料,265,A5台卡,3,1,2024-01-22
-1,全国,SC0013,工服类,8171,帽子（小鹿茶）,4,0,2024-01-22
-1,全国,SC0015,零食,4369,扁桃仁海苔脆,4,0,2024-01-22
-1,全国,SC0015,零食,11286,奶油味3+2,4,0,2024-01-22
-1,全国,SC0002,器具类,20267,PC份数盆隔水架(460x250x15mm),3,1,2024-01-22
-1,全国,SC0006,原料,25785,椰子焦糖风味调味酱,4,0,2024-01-22
-1,全国,SC0015,零食,20816,燕麦提子曲奇,3,0,2024-01-22
-1,全国,SC0002,器具类,138,茶夹,3,1,2024-01-22
-1,全国,SC0002,器具类,10488,全脂牛奶转接头底座,4,0,2024-01-22
-1,全国,SC0013,工服类,27918,SGP-短袖衬衫-M,3,1,2024-01-22
-1,全国,SC0004,包装类,7387,手提袋（小鹿茶）,4,0,2024-01-22
-1,全国,SC0003,轻食,750,蓝莓芝士蛋糕,4,0,2024-01-22
-1,全国,SC0003,轻食,19882,芝芝奶香贝果,4,0,2024-01-22
-1,全国,SC0014,日耗品,13162,橡胶加长手套（红）,3,1,2024-01-22
-1,全国,SC0006,原料,20686,糖衣扁桃仁碎,4,0,2024-01-22
-1,全国,SC0007,营销物料,28368,8月下旬活动周边202308,4,0,2024-01-22
-1,全国,SC0003,轻食,20894,星空流沙包（面包）,4,0,2024-01-22
-1,全国,SC0003,轻食,20963,双层半熟芝士蛋糕,4,0,2024-01-22
-1,全国,SC0013,工服类,27914,SGP-短袖衬衫-4XL,3,1,2024-01-22
-1,全国,SC0013,工服类,233,店员工牌,4,0,2024-01-22
-1,全国,SC0004,包装类,10145,轻食袋,4,0,2024-01-22
-1,全国,SC0006,原料,20989,晴王青提味调味糖浆,4,0,2024-01-22
-1,全国,SC0003,轻食,26009,柚子芝士马卡龙,4,0,2024-01-22
-1,全国,SC0004,包装类,27752,SGP-16oz 冰杯平盖,3,1,2024-01-22
-1,全国,SC0013,工服类,27892,长袖衬衫-M,4,0,2024-01-22
-1,全国,SC0014,日耗品,28556,30cm丁腈手套（M）,3,1,2024-01-22
-1,全国,SC0007,营销物料,28454,11月上旬活动窗贴202311,4,0,2024-01-22
-1,全国,SC0007,营销物料,27283,招聘跳跳卡202207,4,0,2024-01-22
-1,全国,SC0013,工服类,459,男装加绒毛衫L,4,0,2024-01-22
-1,全国,SC0002,器具类,488,拖布一套,3,1,2024-01-22
-1,全国,SC0007,营销物料,28563,1月中下旬活动红包A款202401,4,0,2024-01-22
-1,全国,SC0002,器具类,24,电子计时器白色,3,1,2024-01-22
-1,全国,SC0006,原料,28165,危地马拉千咖万啡庄园瑰夏咖啡豆,4,0,2024-01-22
-1,全国,SC0001,办公用品,170,计算器,4,0,2024-01-22
-1,全国,SC0001,办公用品,356,医药箱套装,3,1,2024-01-22
-1,全国,SC0003,轻食,845,尼斯吞拿鱼三明治,4,0,2024-01-22
-1,全国,SC0014,日耗品,440,遮挡口罩,4,0,2024-01-22
-1,全国,SC0014,日耗品,86,保质期贴纸星期二,4,0,2024-01-22
-1,全国,SC0002,器具类,11377,红外线体温计,4,0,2024-01-22
-1,全国,SC0006,原料,18,桂花果茶,4,0,2024-01-22
-1,全国,SC0013,工服类,967,外卖马甲L,4,0,2024-01-22
-1,全国,SC0015,零食,11356,黄桃果肉果汁杯,4,0,2024-01-22
-1,全国,SC0002,器具类,11573,PC盎司杯144个/箱,4,0,2024-01-22
-1,全国,SC0003,轻食,20712,经典牛肉贝果,4,0,2024-01-22
-1,全国,SC0007,营销物料,28094,5月营销活动A窗贴202305,4,0,2024-01-22
-1,全国,SC0006,原料,25092,5KG椰浆,4,0,2024-01-22
-1,全国,SC0006,原料,5882,混合桃丁罐头,4,0,2024-01-22
-1,全国,SC0003,轻食,26142,迷你麻薯,4,0,2024-01-22
-1,全国,SC0003,轻食,24469,开心果软曲奇,4,0,2024-01-22
